ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-07-26,533670.4712900118,-32011.823074134314,808834.2973593354,531652.7891941061,535624.241397975,-129139.28175789792,-129139.28175789792,-129139.28175789792,-129139.28175789792,-129139.28175789792,-129139.28175789792,0.0,0.0,0.0,404531.18953211384
2015-07-27,533770.2722448343,114123.22667131358,968205.8073643273,531698.5905003579,535758.8949451274,-15568.90018583828,-15568.90018583828,-15568.90018583828,-15568.90018583828,-15568.90018583828,-15568.90018583828,0.0,0.0,0.0,518201.37205899606
2015-07-28,533870.0731996569,78746.68039340778,966066.2876812324,531744.5268822234,535916.7076527044,-878.198408424776,-878.198408424776,-878.198408424776,-878.198408424776,-878.198408424776,-878.198408424776,0.0,0.0,0.0,532991.8747912322
2015-07-29,533969.8741544795,80802.55088027487,934912.057011493,531794.7972158846,536071.1837788996,-17854.214931758557,-17854.214931758557,-17854.214931758557,-17854.214931758557,-17854.214931758557,-17854.214931758557,0.0,0.0,0.0,516115.6592227209
2015-07-30,534069.675109302,94413.1572020161,966529.6449070136,531845.519988488,536187.0558135398,-17840.904000299524,-17840.904000299524,-17840.904000299524,-17840.904000299524,-17840.904000299524,-17840.904000299524,0.0,0.0,0.0,516228.7711090025
2015-07-31,534169.4760641245,116630.85316390525,990326.0302688846,531899.6957860392,536336.291425559,-5766.902210441263,-5766.902210441263,-5766.902210441263,-5766.902210441263,-5766.902210441263,-5766.902210441263,0.0,0.0,0.0,528402.5738536832
2015-08-01,534269.2770189471,298944.7793152912,1133294.5803100013,531939.7416497349,536505.4934002701,187048.40149347784,187048.40149347784,187048.40149347784,187048.40149347784,187048.40149347784,187048.40149347784,0.0,0.0,0.0,721317.6785124249
2015-08-02,534369.0779737696,-29781.55614260136,851879.0655939081,532003.6954440722,536642.9777006479,-129139.28175814959,-129139.28175814959,-129139.28175814959,-129139.28175814959,-129139.28175814959,-129139.28175814959,0.0,0.0,0.0,405229.79621562
2015-08-03,534468.8789285922,86440.77016829026,946593.6327193734,532064.4257787424,536789.398086819,-15568.900185446038,-15568.900185446038,-15568.900185446038,-15568.900185446038,-15568.900185446038,-15568.900185446038,0.0,0.0,0.0,518899.9787431462
2015-08-04,534568.6798834148,70824.68440098339,925310.0099743885,532112.1511663782,536930.767289358,-878.1984082519881,-878.1984082519881,-878.1984082519881,-878.1984082519881,-878.1984082519881,-878.1984082519881,0.0,0.0,0.0,533690.4814751628
2015-08-05,534668.4808382373,62079.577514424025,926121.3590928435,532152.4176217227,537051.4657213038,-17854.21493115451,-17854.21493115451,-17854.21493115451,-17854.21493115451,-17854.21493115451,-17854.21493115451,0.0,0.0,0.0,516814.2659070828
2015-08-06,534768.2817930598,54123.8639798712,981408.5255428065,532202.6347970892,537179.1441863506,-17840.903999715432,-17840.903999715432,-17840.903999715432,-17840.903999715432,-17840.903999715432,-17840.903999715432,0.0,0.0,0.0,516927.3777933443
2015-08-07,534868.0827478825,97121.15527670654,953465.1998888311,532254.6785114434,537320.3683259096,-5766.90221074712,-5766.90221074712,-5766.90221074712,-5766.90221074712,-5766.90221074712,-5766.90221074712,0.0,0.0,0.0,529101.1805371353
2015-08-08,534967.8837027049,266463.9088723932,1145686.1198585867,532292.7070925479,537437.4708096116,187048.401493429,187048.401493429,187048.401493429,187048.401493429,187048.401493429,187048.401493429,0.0,0.0,0.0,722016.2851961339
2015-08-09,535067.6846575276,-35425.20293666949,838144.6189200702,532332.8882758407,537584.5907669809,-129139.28175821052,-129139.28175821052,-129139.28175821052,-129139.28175821052,-129139.28175821052,-129139.28175821052,0.0,0.0,0.0,405928.4028993171
2015-08-10,535167.48561235,89605.39584198855,962145.1717583077,532378.3647997344,537728.7429128267,-15568.90018523158,-15568.90018523158,-15568.90018523158,-15568.90018523158,-15568.90018523158,-15568.90018523158,0.0,0.0,0.0,519598.58542711847
2015-08-11,535267.2865671726,64907.50558591887,950137.0769171586,532445.1155361398,537887.7787969896,-878.1984087691034,-878.1984087691034,-878.1984087691034,-878.1984087691034,-878.1984087691034,-878.1984087691034,0.0,0.0,0.0,534389.0881584035
2015-08-12,535367.0875219952,109741.78313415807,930483.4742396479,532492.7229475455,538045.4415015344,-17854.214931369246,-17854.214931369246,-17854.214931369246,-17854.214931369246,-17854.214931369246,-17854.214931369246,0.0,0.0,0.0,517512.87259062595
2015-08-13,535466.8884768178,91408.14308277014,959930.1136303063,532555.1243397398,538203.2448736798,-17840.904000180763,-17840.904000180763,-17840.904000180763,-17840.904000180763,-17840.904000180763,-17840.904000180763,0.0,0.0,0.0,517625.984476637
2015-08-14,535566.6894316402,112204.23980876463,948952.0226480133,532606.4878481603,538377.175421667,-5766.902210381168,-5766.902210381168,-5766.902210381168,-5766.902210381168,-5766.902210381168,-5766.902210381168,0.0,0.0,0.0,529799.7872212591
2015-08-15,535666.4903864628,288896.20034938265,1159493.8076180546,532648.6280402332,538526.913518845,187048.40149338014,187048.40149338014,187048.40149338014,187048.40149338014,187048.40149338014,187048.40149338014,0.0,0.0,0.0,722714.8918798428
2015-08-16,535766.2913412853,-16039.823591073486,830680.7356517953,532730.9077206396,538650.1461107092,-129139.28175817485,-129139.28175817485,-129139.28175817485,-129139.28175817485,-129139.28175817485,-129139.28175817485,0.0,0.0,0.0,406627.00958311046
2015-08-17,535866.0922961079,69762.84778494557,938073.5279766584,532798.0491384822,538834.5392289194,-15568.900185263607,-15568.900185263607,-15568.900185263607,-15568.900185263607,-15568.900185263607,-15568.900185263607,0.0,0.0,0.0,520297.1921108443
2015-08-18,535965.8932509305,132833.8378838154,985545.1307622162,532877.476375081,538954.7624202594,-878.1984080225716,-878.1984080225716,-878.1984080225716,-878.1984080225716,-878.1984080225716,-878.1984080225716,0.0,0.0,0.0,535087.694842908
2015-08-19,536065.694205753,101172.39777883877,941390.4530281285,532943.6205049558,539082.5450880305,-17854.214931583978,-17854.214931583978,-17854.214931583978,-17854.214931583978,-17854.214931583978,-17854.214931583978,0.0,0.0,0.0,518211.4792741691
2015-08-20,536165.4951605755,79113.0788298277,957953.1016668587,533006.2541566571,539233.5561103744,-17840.90399950236,-17840.90399950236,-17840.90399950236,-17840.90399950236,-17840.90399950236,-17840.90399950236,0.0,0.0,0.0,518324.5911610731
2015-08-21,536265.2961153982,77109.43006707195,988837.6498851236,533070.6852094885,539397.4177011264,-5766.902210308546,-5766.902210308546,-5766.902210308546,-5766.902210308546,-5766.902210308546,-5766.902210308546,0.0,0.0,0.0,530498.3939050896
2015-08-22,536365.0970702206,279122.7792471754,1168691.8928644317,533117.8262375963,539554.1204535911,187048.40149343575,187048.40149343575,187048.40149343575,187048.40149343575,187048.40149343575,187048.40149343575,0.0,0.0,0.0,723413.4985636564
2015-08-23,536464.8980250432,-14550.30443261613,856783.0101948453,533155.1103378618,539722.6618838301,-129139.28175823577,-129139.28175823577,-129139.28175823577,-129139.28175823577,-129139.28175823577,-129139.28175823577,0.0,0.0,0.0,407325.6162668074
2015-08-24,536564.6989798658,116810.58672987002,978106.8326032537,533205.869335823,539896.345878729,-15568.900184871378,-15568.900184871378,-15568.900184871378,-15568.900184871378,-15568.900184871378,-15568.900184871378,0.0,0.0,0.0,520995.79879499436
2015-08-25,536664.4999346883,114637.95676978122,962140.3186928383,533277.9640663331,540066.3247198834,-878.1984084235171,-878.1984084235171,-878.1984084235171,-878.1984084235171,-878.1984084235171,-878.1984084235171,0.0,0.0,0.0,535786.3015262648
2015-08-26,536764.3008895109,134037.4321675841,995147.4530366721,533330.7699452201,540198.0908331687,-17854.214931798717,-17854.214931798717,-17854.214931798717,-17854.214931798717,-17854.214931798717,-17854.214931798717,0.0,0.0,0.0,518910.0859577122
2015-08-27,536864.1018443335,54082.41957892771,937169.0810037266,533353.3235592246,540364.1953311795,-17840.903999967682,-17840.903999967682,-17840.903999967682,-17840.903999967682,-17840.903999967682,-17840.903999967682,0.0,0.0,0.0,519023.1978443658
2015-08-28,536963.9027991559,99225.35855640862,997942.3023691553,533386.8625270574,540527.6999547939,-5766.902210278493,-5766.902210278493,-5766.902210278493,-5766.902210278493,-5766.902210278493,-5766.902210278493,0.0,0.0,0.0,531197.0005888775
2015-08-29,537063.7037539785,290244.9149361283,1135466.5047692205,533447.2290719326,540674.3886740028,187048.40149346748,187048.40149346748,187048.40149346748,187048.40149346748,187048.40149346748,187048.40149346748,0.0,0.0,0.0,724112.105247446
2015-08-30,537163.504708801,-15970.533660162502,862791.8575420547,533480.7793486863,540856.2503029115,-129139.28175781861,-129139.28175781861,-129139.28175781861,-129139.28175781861,-129139.28175781861,-129139.28175781861,0.0,0.0,0.0,408024.22295098245
2015-08-31,537263.3056636236,100613.5403310804,943509.7645063644,533520.6895242934,540998.3966519183,-15568.90018532766,-15568.90018532766,-15568.90018532766,-15568.90018532766,-15568.90018532766,-15568.90018532766,0.0,0.0,0.0,521694.4054782959
2015-09-01,537363.1066184462,112029.40866379424,976078.0696618935,533584.6117543166,541108.296055642,-878.1984089406324,-878.1984089406324,-878.1984089406324,-878.1984089406324,-878.1984089406324,-878.1984089406324,0.0,0.0,0.0,536484.9082095055
2015-09-02,537462.9075732687,104197.76314200643,920936.9405574285,533634.998414409,541231.8029536174,-17854.214931194663,-17854.214931194663,-17854.214931194663,-17854.214931194663,-17854.214931194663,-17854.214931194663,0.0,0.0,0.0,519608.6926420741
2015-09-03,537562.7085280913,106983.1181106146,928445.8632717202,533679.0530020951,541372.5508238132,-17840.90399981399,-17840.90399981399,-17840.90399981399,-17840.90399981399,-17840.90399981399,-17840.90399981399,0.0,0.0,0.0,519721.8045282773
2015-09-04,537662.5094829138,95035.67940388793,959949.686520329,533731.6913597684,541520.1016461983,-5766.9022099125295,-5766.9022099125295,-5766.9022099125295,-5766.9022099125295,-5766.9022099125295,-5766.9022099125295,0.0,0.0,0.0,531895.6072730012
2015-09-05,537762.3104377365,287265.79563204845,1181349.4901150998,533788.2315932199,541673.1950122273,187048.40149333808,187048.40149333808,187048.40149333808,187048.40149333808,187048.40149333808,187048.40149333808,0.0,0.0,0.0,724810.7119310745
2015-09-06,537862.1113925589,-42922.04446084458,829471.7478956197,533836.467258038,541807.6078039814,-129139.28175759218,-129139.28175759218,-129139.28175759218,-129139.28175759218,-129139.28175759218,-129139.28175759218,0.0,0.0,0.0,408722.82963496674
2015-09-07,537961.9123473815,107598.67326994304,944539.5458928567,533870.7608453146,541977.8772881944,-15568.90018511319,-15568.90018511319,-15568.90018511319,-15568.90018511319,-15568.90018511319,-15568.90018511319,0.0,0.0,0.0,522393.0121622683
2015-09-08,538061.713302204,96137.17408861559,987087.1825318778,533897.2329993616,542128.7596143584,-878.1984087678445,-878.1984087678445,-878.1984087678445,-878.1984087678445,-878.1984087678445,-878.1984087678445,0.0,0.0,0.0,537183.5148934362
2015-09-09,538161.5142570266,79600.14227236735,953953.5334278857,533931.1513118799,542275.22342279,-17854.2149318098,-17854.2149318098,-17854.2149318098,-17854.2149318098,-17854.2149318098,-17854.2149318098,0.0,0.0,0.0,520307.2993252168
2015-09-10,538261.315211849,78210.37954586769,955582.6277312435,533982.9516259223,542421.8101015144,-17840.9039996603,-17840.9039996603,-17840.9039996603,-17840.9039996603,-17840.9039996603,-17840.9039996603,0.0,0.0,0.0,520420.4112121888
2015-09-11,538361.1161666717,84343.40267965294,961315.9849599755,534016.3748640112,542575.4488585251,-5766.902210218386,-5766.902210218386,-5766.902210218386,-5766.902210218386,-5766.902210218386,-5766.902210218386,0.0,0.0,0.0,532594.2139564534
2015-09-12,538460.9171214942,299273.233577612,1168943.949548635,534089.0249232431,542734.0721591456,187048.40149339367,187048.40149339367,187048.40149339367,187048.40149339367,187048.40149339367,187048.40149339367,0.0,0.0,0.0,725509.3186148879
2015-09-13,538560.7180763168,-56803.42481207579,845806.9495650439,534178.7247381321,542905.2170903304,-129139.28175784384,-129139.28175784384,-129139.28175784384,-129139.28175784384,-129139.28175784384,-129139.28175784384,0.0,0.0,0.0,409421.4363184729
2015-09-14,538660.5190311393,113743.21710697486,955603.614935353,534231.3765685495,543081.5415458304,-15568.900185145207,-15568.900185145207,-15568.900185145207,-15568.900185145207,-15568.900185145207,-15568.900185145207,0.0,0.0,0.0,523091.6188459941
2015-09-15,538760.3199859619,98087.21329865482,965544.2208083564,534253.4309563333,543222.6502388546,-878.1984091687899,-878.1984091687899,-878.1984091687899,-878.1984091687899,-878.1984091687899,-878.1984091687899,0.0,0.0,0.0,537882.1215767931
2015-09-16,538860.1209407843,84525.15819784979,939950.8474632606,534274.8516008056,543351.4191331107,-17854.21493141494,-17854.21493141494,-17854.21493141494,-17854.21493141494,-17854.21493141494,-17854.21493141494,0.0,0.0,0.0,521005.9060093694
2015-09-17,538959.921895607,94996.15705819723,953001.1856789411,534319.6208562179,543553.8534955678,-17840.903999600905,-17840.903999600905,-17840.903999600905,-17840.903999600905,-17840.903999600905,-17840.903999600905,0.0,0.0,0.0,521119.0178960061
2015-09-18,539059.7228504295,83894.5045634755,948823.7980292026,534375.2113560733,543752.8844607339,-5766.902210145744,-5766.902210145744,-5766.902210145744,-5766.902210145744,-5766.902210145744,-5766.902210145744,0.0,0.0,0.0,533292.8206402838
2015-09-19,539159.523805252,309005.74460308335,1157130.0589037281,534430.9920612661,543909.6837187624,187048.4014933448,187048.4014933448,187048.4014933448,187048.4014933448,187048.4014933448,187048.4014933448,0.0,0.0,0.0,726207.9252985968
2015-09-20,539259.3247600746,-26221.054685827075,824580.7367145498,534493.702050783,544064.3337303653,-129139.28175790478,-129139.28175790478,-129139.28175790478,-129139.28175790478,-129139.28175790478,-129139.28175790478,0.0,0.0,0.0,410120.0430021698
2015-09-21,539359.1257148972,89568.30134584868,947901.4150380135,534541.8148404002,544218.9837419682,-15568.900185177234,-15568.900185177234,-15568.900185177234,-15568.900185177234,-15568.900185177234,-15568.900185177234,0.0,0.0,0.0,523790.22552971996
2015-09-22,539458.9266697197,79280.65501289726,965501.4395213615,534574.204681642,544371.7379473678,-878.1984084222528,-878.1984084222528,-878.1984084222528,-878.1984084222528,-878.1984084222528,-878.1984084222528,0.0,0.0,0.0,538580.7282612975
2015-09-23,539558.7276245423,100023.63030709719,979845.2405797131,534609.7375344773,544520.1444724448,-17854.214932030078,-17854.214932030078,-17854.214932030078,-17854.214932030078,-17854.214932030078,-17854.214932030078,0.0,0.0,0.0,521704.51269251225
2015-09-24,539658.5285793649,118613.12146616813,977410.5367353789,534667.1047669322,544664.8085921494,-17840.903999971928,-17840.903999971928,-17840.903999971928,-17840.903999971928,-17840.903999971928,-17840.903999971928,0.0,0.0,0.0,521817.62457939296
2015-09-25,539758.3295341873,140102.6460939124,989970.8728558054,534724.4719993873,544809.5872595914,-5766.902210115692,-5766.902210115692,-5766.902210115692,-5766.902210115692,-5766.902210115692,-5766.902210115692,0.0,0.0,0.0,533991.4273240716
2015-09-26,539858.1304890099,280946.9750291222,1108807.7633283783,534735.9040156461,544953.0192535074,187048.40149348098,187048.40149348098,187048.40149348098,187048.40149348098,187048.40149348098,187048.40149348098,0.0,0.0,0.0,726906.5319824909
2015-09-27,539957.9314438325,8459.379062801943,867348.0331473069,534756.3890927965,545120.8728065399,-129139.28175815646,-129139.28175815646,-129139.28175815646,-129139.28175815646,-129139.28175815646,-129139.28175815646,0.0,0.0,0.0,410818.649685676
2015-09-28,540057.732398655,117017.40199312285,975516.7955270334,534809.8878060542,545254.7864437752,-15568.900185387021,-15568.900185387021,-15568.900185387021,-15568.900185387021,-15568.900185387021,-15568.900185387021,0.0,0.0,0.0,524488.832213268
2015-09-29,540157.5333534776,102938.7237538352,961871.5701513803,534869.9022192807,545386.549869552,-878.1984089393734,-878.1984089393734,-878.1984089393734,-878.1984089393734,-878.1984089393734,-878.1984089393734,0.0,0.0,0.0,539279.3349445382
2015-09-30,540257.3343083002,112996.0237404586,947394.2321099184,534889.5312479897,545532.5470965476,-17854.214931635226,-17854.214931635226,-17854.214931635226,-17854.214931635226,-17854.214931635226,-17854.214931635226,0.0,0.0,0.0,522403.1193766649
2015-10-01,540357.1352631226,97377.66639347083,954933.3139045555,534931.6870359939,545703.0497889229,-17840.90399981823,-17840.90399981823,-17840.90399981823,-17840.90399981823,-17840.90399981823,-17840.90399981823,0.0,0.0,0.0,522516.23126330436
2015-10-02,540456.9362179453,108127.42733506371,961927.7665773206,534921.9857710841,545845.5236080583,-5766.902210085648,-5766.902210085648,-5766.902210085648,-5766.902210085648,-5766.902210085648,-5766.902210085648,0.0,0.0,0.0,534690.0340078596
2015-10-03,540556.7371727678,303845.3206077312,1179532.5129274593,534986.13601557,545979.0722948583,187048.4014936977,187048.4014936977,187048.4014936977,187048.4014936977,187048.4014936977,187048.4014936977,0.0,0.0,0.0,727605.1386664654
2015-10-04,540656.5381275903,-1473.1547103834087,861943.5711678844,535073.6841197113,546120.6128230899,-129139.2817577393,-129139.2817577393,-129139.2817577393,-129139.2817577393,-129139.2817577393,-129139.2817577393,0.0,0.0,0.0,411517.256369851
2015-10-05,540756.3390824129,111965.46569767338,964998.378695457,535169.6916863536,546278.3014757265,-15568.90018499479,-15568.90018499479,-15568.90018499479,-15568.90018499479,-15568.90018499479,-15568.90018499479,0.0,0.0,0.0,525187.4388974181
2015-10-06,540856.1400372355,141771.31417566334,967725.8359931856,535161.6538797409,546417.9107706401,-878.1984087665696,-878.1984087665696,-878.1984087665696,-878.1984087665696,-878.1984087665696,-878.1984087665696,0.0,0.0,0.0,539977.9416284689
2015-10-07,540955.9409920579,111124.98137711539,948322.0570058287,535138.6763607016,546566.8646389383,-17854.21493124036,-17854.21493124036,-17854.21493124036,-17854.21493124036,-17854.21493124036,-17854.21493124036,0.0,0.0,0.0,523101.72606081754
2015-10-08,541055.7419468806,95848.66986685875,933731.8625370546,535141.6005588558,546726.8898911175,-17840.904000189257,-17840.904000189257,-17840.904000189257,-17840.904000189257,-17840.904000189257,-17840.904000189257,0.0,0.0,0.0,523214.8379466913
2015-10-09,541155.542901703,100280.07570276018,939354.704366818,535184.0100497449,546904.1372770349,-5766.902210348895,-5766.902210348895,-5766.902210348895,-5766.902210348895,-5766.902210348895,-5766.902210348895,0.0,0.0,0.0,535388.6406913542
2015-10-10,541255.3438565256,292857.21024609485,1172770.555266283,535238.5381699965,547084.1546700833,187048.4014935683,187048.4014935683,187048.4014935683,187048.4014935683,187048.4014935683,187048.4014935683,0.0,0.0,0.0,728303.7453500939
2015-10-11,541355.1448113482,-8211.692272458995,835848.3612263554,535318.4962434103,547234.320373731,-129139.28175799096,-129139.28175799096,-129139.28175799096,-129139.28175799096,-129139.28175799096,-129139.28175799096,0.0,0.0,0.0,412215.8630533572
2015-10-12,541454.9457661707,106515.43488355596,950166.8036777821,535384.8727913235,547380.5957422,-15568.900185026818,-15568.900185026818,-15568.900185026818,-15568.900185026818,-15568.900185026818,-15568.900185026818,0.0,0.0,0.0,525886.0455811439
2015-10-13,541554.7467209932,125947.29383332751,969752.6986364168,535433.2579701021,547537.1947141545,-878.1984087099463,-878.1984087099463,-878.1984087099463,-878.1984087099463,-878.1984087099463,-878.1984087099463,0.0,0.0,0.0,540676.5483122832
2015-10-14,541654.5476758159,74585.40449147914,926734.2031396248,535428.529965577,547686.6141169228,-17854.2149318555,-17854.2149318555,-17854.2149318555,-17854.2149318555,-17854.2149318555,-17854.2149318555,0.0,0.0,0.0,523800.3327439604
2015-10-15,541754.3486306383,110728.09270015755,971722.8256068826,535485.0777350032,547849.9367397835,-17840.903999605158,-17840.903999605158,-17840.903999605158,-17840.903999605158,-17840.903999605158,-17840.903999605158,0.0,0.0,0.0,523913.44463103317
2015-10-16,541854.1495854609,113163.58768969591,972013.7007332583,535541.9349142433,548016.858221352,-5766.902209982943,-5766.902209982943,-5766.902209982943,-5766.902209982943,-5766.902209982943,-5766.902209982943,0.0,0.0,0.0,536087.2473754779
2015-10-17,541953.9505402835,277177.7031761165,1186805.0776751027,535593.510095433,548163.5906019729,187048.40149351943,187048.40149351943,187048.40149351943,187048.40149351943,187048.40149351943,187048.40149351943,0.0,0.0,0.0,729002.3520338029
2015-10-18,542053.751495106,-41185.00490143552,817168.1312007821,535608.7362002142,548320.1895739274,-129139.28175824264,-129139.28175824264,-129139.28175824264,-129139.28175824264,-129139.28175824264,-129139.28175824264,0.0,0.0,0.0,412914.4697368634
2015-10-19,542153.5524499286,76948.89830356333,965885.085888879,535672.5165622755,548474.8005923856,-15568.900184634578,-15568.900184634578,-15568.900184634578,-15568.900184634578,-15568.900184634578,-15568.900184634578,0.0,0.0,0.0,526584.652265294
2015-10-20,542253.3534047512,100101.37341019906,964523.1074273472,535726.1230458224,548593.8697473188,-878.1984086533336,-878.1984086533336,-878.1984086533336,-878.1984086533336,-878.1984086533336,-878.1984086533336,0.0,0.0,0.0,541375.1549960978
2015-10-21,542353.1543595737,104266.99622658815,960176.2114063668,535767.792094193,548734.0932061358,-17854.214931460643,-17854.214931460643,-17854.214931460643,-17854.214931460643,-17854.214931460643,-17854.214931460643,0.0,0.0,0.0,524498.939428113
2015-10-22,542452.9553143962,109046.40771533604,962548.4847143943,535759.1864621465,548872.2909509995,-17840.903999976177,-17840.903999976177,-17840.903999976177,-17840.903999976177,-17840.903999976177,-17840.903999976177,0.0,0.0,0.0,524612.05131442
2015-10-23,542552.7562692187,109574.14720473041,951787.9610683352,535753.9838274554,549033.4133271405,-5766.90221058211,-5766.90221058211,-5766.90221058211,-5766.90221058211,-5766.90221058211,-5766.90221058211,0.0,0.0,0.0,536785.8540586366
2015-10-24,542652.5572240413,292164.3307125928,1143565.4720240505,535766.8419986248,549194.5357032814,187048.40149339003,187048.40149339003,187048.40149339003,187048.40149339003,187048.40149339003,187048.40149339003,0.0,0.0,0.0,729700.9587174314
2015-10-25,542752.3581788639,-6611.17190521017,860439.4690268972,535795.0972833004,549355.6580794224,-129139.28175782548,-129139.28175782548,-129139.28175782548,-129139.28175782548,-129139.28175782548,-129139.28175782548,0.0,0.0,0.0,413613.0764210384
2015-10-26,542852.1591336865,98419.2045583466,976070.0564482193,535839.4322811274,549532.9663762526,-15568.900185268621,-15568.900185268621,-15568.900185268621,-15568.900185268621,-15568.900185268621,-15568.900185268621,0.0,0.0,0.0,527283.2589484178
2015-10-27,542951.960088509,125981.18982629418,983642.8513232697,535904.2457956661,549692.1530378324,-878.1984084805458,-878.1984084805458,-878.1984084805458,-878.1984084805458,-878.1984084805458,-878.1984084805458,0.0,0.0,0.0,542073.7616800285
2015-10-28,543051.7610433315,74547.03215588642,941323.4309458962,535945.2741280957,549850.0440999984,-17854.21493167537,-17854.21493167537,-17854.21493167537,-17854.21493167537,-17854.21493167537,-17854.21493167537,0.0,0.0,0.0,525197.5461116561
2015-10-29,543151.5619981542,74883.49832804686,945448.2969806194,536011.7445576128,549996.7499788414,-17840.90400034719,-17840.90400034719,-17840.90400034719,-17840.90400034719,-17840.90400034719,-17840.90400034719,0.0,0.0,0.0,525310.657997807
2015-10-30,543251.3629529766,97487.40726845896,974460.8562127616,536054.8892847877,550100.4664458265,-5766.902210509467,-5766.902210509467,-5766.902210509467,-5766.902210509467,-5766.902210509467,-5766.902210509467,0.0,0.0,0.0,537484.4607424671
2015-10-31,543351.1639077992,302508.08565007953,1180520.762751408,536046.7660844207,550244.2705945573,187048.40149352618,187048.40149352618,187048.40149352618,187048.40149352618,187048.40149352618,187048.40149352618,0.0,0.0,0.0,730399.5654013254
2015-11-01,543450.9648626217,-19616.89869564919,845604.1929995208,536042.534619064,550410.4034506402,-129139.28175807712,-129139.28175807712,-129139.28175807712,-129139.28175807712,-129139.28175807712,-129139.28175807712,0.0,0.0,0.0,414311.68310454465
2015-11-02,543550.7658174443,94877.89561266353,973233.3682889967,536107.7427480457,550550.0825993811,-15568.900184876393,-15568.900184876393,-15568.900184876393,-15568.900184876393,-15568.900184876393,-15568.900184876393,0.0,0.0,0.0,527981.8656325679
2015-11-03,543650.5667722668,91965.76060128692,997030.4067546527,536179.9232747994,550656.0395073476,-878.1984083077526,-878.1984083077526,-878.1984083077526,-878.1984083077526,-878.1984083077526,-878.1984083077526,0.0,0.0,0.0,542772.368363959
2015-11-04,543750.3677270894,93215.32097905023,955347.7904096587,536208.0304919083,550767.6344570523,-17854.214931280516,-17854.214931280516,-17854.214931280516,-17854.214931280516,-17854.214931280516,-17854.214931280516,0.0,0.0,0.0,525896.152795809
2015-11-05,543850.1686819119,111396.44276134935,957709.7208068181,536259.433902969,550875.7408613315,-17840.903999763093,-17840.903999763093,-17840.903999763093,-17840.903999763093,-17840.903999763093,-17840.903999763093,0.0,0.0,0.0,526009.2646821488
2015-11-06,543949.9696367345,132555.8822200994,968450.4625851099,536317.7194606586,551018.8211943313,-5766.902210815313,-5766.902210815313,-5766.902210815313,-5766.902210815313,-5766.902210815313,-5766.902210815313,0.0,0.0,0.0,538183.0674259191
2015-11-07,544049.770591557,294479.961792754,1149313.3741309103,536376.0050183482,551167.4612246917,187048.40149347737,187048.40149347737,187048.40149347737,187048.40149347737,187048.40149347737,187048.40149347737,0.0,0.0,0.0,731098.1720850344
2015-11-08,544149.5715463796,-27446.34594403987,862240.1143126165,536434.2905760378,551345.6617270405,-129139.28175813808,-129139.28175813808,-129139.28175813808,-129139.28175813808,-129139.28175813808,-129139.28175813808,0.0,0.0,0.0,415010.2897882415
2015-11-09,544249.372501202,99680.8783912171,968366.4713431993,536498.8886669795,551486.6053827972,-15568.900185510423,-15568.900185510423,-15568.900185510423,-15568.900185510423,-15568.900185510423,-15568.900185510423,0.0,0.0,0.0,528680.4723156916
2015-11-10,544349.1734560247,131622.31646200366,984116.4082416254,536578.9845802973,551622.0340201654,-878.1984088248626,-878.1984088248626,-878.1984088248626,-878.1984088248626,-878.1984088248626,-878.1984088248626,0.0,0.0,0.0,543470.9750471999
2015-11-11,544448.9744108472,97930.89230278473,969771.2630674626,536615.8805391906,551827.1591114551,-17854.214931286064,-17854.214931286064,-17854.214931286064,-17854.214931286064,-17854.214931286064,-17854.214931286064,0.0,0.0,0.0,526594.7594795611
2015-11-12,544548.7753656697,119973.54044567348,965735.1297270387,536678.7869349713,551993.8484946443,-17840.904000134116,-17840.904000134116,-17840.904000134116,-17840.904000134116,-17840.904000134116,-17840.904000134116,0.0,0.0,0.0,526707.8713655357
2015-11-13,544648.5763204923,94860.6442604049,966812.5524413171,536741.5363479574,552183.1897895524,-5766.902210449361,-5766.902210449361,-5766.902210449361,-5766.902210449361,-5766.902210449361,-5766.902210449361,0.0,0.0,0.0,538881.674110043
2015-11-14,544748.3772753149,314901.1956152945,1166195.3645952034,536790.3501061244,552307.5341001477,187048.4014934285,187048.4014934285,187048.4014934285,187048.4014934285,187048.4014934285,187048.4014934285,0.0,0.0,0.0,731796.7787687434
2015-11-15,544848.1782301374,-5401.243353905862,850805.5591604374,536830.1809074989,552490.8288239128,-129139.28175838976,-129139.28175838976,-129139.28175838976,-129139.28175838976,-129139.28175838976,-129139.28175838976,0.0,0.0,0.0,415708.89647174766
2015-11-16,544947.97918496,102023.27993357995,990704.0694313897,536883.9971473241,552635.8437820113,-15568.900185295975,-15568.900185295975,-15568.900185295975,-15568.900185295975,-15568.900185295975,-15568.900185295975,0.0,0.0,0.0,529379.078999664
2015-11-17,545047.7801397826,84583.90233735922,967509.0813676349,536940.2443998702,552787.6691204306,-878.1984080783254,-878.1984080783254,-878.1984080783254,-878.1984080783254,-878.1984080783254,-878.1984080783254,0.0,0.0,0.0,544169.5817317043
